emp_no,last_name,first_name,gender,salary,to_date
494479,Thibadeau,Anoosh,M,49617,9999-01-01
494483,Cannard,Lech,M,40000,1990-05-31
494483,Cannard,Lech,M,40000,9999-01-01
494610,Mandelberg,Arie,F,40000,9999-01-01
494615,Huhdanpaa,Qiwen,F,43307,1992-12-23
494522,Koshiba,Florina,M,66871,9999-01-01
494524,Jonsson,Toshiko,F,46966,9999-01-01
494616,Massonet,Steve,F,40000,2001-03-05
494619,Beutelspacher,Chrisa,M,40000,2000-05-17
494627,Schmittgen,Ramalingam,M,50195,9999-01-01
494548,Peral,Goetz,F,47302,1992-03-20
494548,Peral,Goetz,F,47302,9999-01-01
494554,Siksek,Vojin,F,40000,9999-01-01
494634,Coombs,Garnet,M,51202,9999-01-01
494574,Renear,Gudjon,F,40000,9999-01-01
494575,Bresenham,Kamran,M,41335,1996-06-16
494642,Siksek,Yishai,M,57404,9999-01-01
494583,Stenning,Lalit,M,54082,9999-01-01
494644,Langford,Steen,M,40000,9999-01-01
494648,Bahk,Junichi,M,40000,9999-01-01
494662,Wroclawski,Koldo,F,70393,1988-09-12
494736,Picht,Mototsugu,M,40000,9999-01-01
494692,Pehl,Adamantios,M,40000,9999-01-01
494743,Thummel,Souichi,M,42948,9999-01-01
494759,Thummel,Arlette,F,64054,9999-01-01
494761,Ramaiah,Eldridge,F,40000,1993-07-29
494761,Ramaiah,Eldridge,F,40000,2000-03-07
494763,Bazelow,Woody,F,40073,9999-01-01
494769,Peek,Takahiro,M,89302,1993-11-02
494769,Peek,Takahiro,M,89302,9999-01-01
494773,Zlotek,Masako,F,48912,1987-03-27
494776,Schmittgen,Bilhanan,F,40000,9999-01-01
494695,Tanemo,Mansur,F,63434,9999-01-01
494783,Swab,Yunming,M,40000,9999-01-01
494787,Reinhart,Godehard,F,40000,1998-03-15
494710,Rusterholz,Aris,F,40000,9999-01-01
494792,Kadhim,Alois,F,45353,9999-01-01
494793,Gecsei,Shao,F,61484,9999-01-01
494794,Lindenbaum,Danel,F,42245,9999-01-01
494798,Openshaw,Amabile,M,40000,9999-01-01
494802,Domenig,Irena,M,40000,9999-01-01
494804,Mandell,Menkae,F,40000,9999-01-01
494807,Simkin,Marc,M,50562,9999-01-01
494813,Marwedel,Sachio,F,50007,9999-01-01
494714,Coney,Shaowen,M,54537,9999-01-01
494815,Georgakopoulos,Nirmal,F,69805,2001-08-01
494815,Georgakopoulos,Nirmal,F,69805,9999-01-01
494822,Luga,Naftaly,M,77435,9999-01-01
494722,Bhattacharjee,Joydip,M,57389,9999-01-01
494832,Wissmann,Aloys,F,40000,1992-12-04
494832,Wissmann,Aloys,F,40000,9999-01-01
494833,Michaeli,Francesca,F,47144,9999-01-01
494835,Compeau,Yongqiao,M,65198,9999-01-01
494845,Turnbull,Nathan,M,53727,1994-01-25
494881,Peres,Zhongwei,M,64544,9999-01-01
494853,Lunt,Yechiam,F,72948,9999-01-01
494854,Ranze,Wilmer,F,73340,9999-01-01
494857,Morrey,Steve,M,52271,1999-10-30
494860,Picco,Krassimir,F,40000,1987-07-18
494860,Picco,Krassimir,F,40000,1987-04-24
494867,Chenney,Kellie,F,54731,2000-02-17
495014,Murtagh,Shaz,M,40000,9999-01-01
495015,Sudbeck,Ghassan,M,40000,9999-01-01
495020,Miculan,Gregory,M,56634,9999-01-01
495033,Halloran,Gal,M,63432,9999-01-01
495042,Chenney,Maja,F,55605,1988-09-25
495047,Barbanera,Tetsushi,M,40000,9999-01-01
495052,Matheson,Mihalis,M,43351,9999-01-01
495053,Hatcliff,Yongdong,F,79727,1995-04-02
495053,Hatcliff,Yongdong,F,79727,1990-04-09
495054,Einsfeld,Yurii,F,53995,9999-01-01
495056,Zwicker,Hitomi,F,43189,2000-01-02
495058,Keirsey,Mabhin,F,40000,9999-01-01
495059,Quaggetto,Barna,M,45857,9999-01-01
495061,Zirintsis,Wojceich,F,71640,9999-01-01
495067,Penz,Shan,M,74486,9999-01-01
495069,Takkinen,Alain,F,40000,9999-01-01
495073,Fontan,Toshimori,M,51291,2001-08-19
495073,Fontan,Toshimori,M,51291,9999-01-01
495087,Ulupinar,Shaibal,F,40000,9999-01-01
495088,Iisaku,Suzette,M,41372,9999-01-01
495094,Rullman,Jamaludin,M,52531,9999-01-01
495100,Delgrange,Uinam,M,71143,2001-08-10
495109,Pfau,Katsuo,M,40000,1995-02-03
495111,Stavenow,Yannik,M,45764,9999-01-01
495112,Lorch,Shigeaki,F,48876,9999-01-01
495117,Masamoto,Hironobu,M,42377,9999-01-01
495127,Mukaidono,Niclas,F,40000,9999-01-01
495135,Heystek,Miquel,M,40000,9999-01-01
495136,Sherertz,Barna,F,83597,9999-01-01
495144,Vidya,Katsuo,M,73321,9999-01-01
495164,Krupka,Nahid,M,57137,9999-01-01
495175,Gini,Remmert,M,43092,9999-01-01
495183,Heping,Dhritiman,M,49655,9999-01-01
495191,Emmart,Radhakrishnan,F,40000,9999-01-01
495192,Maliniak,Gadiel,M,62394,9999-01-01
495204,Yemenis,Arto,M,49557,1988-10-20
495206,Puoti,Uri,F,40000,9999-01-01
494885,Eterovic,Demin,F,79216,9999-01-01
494898,Ferriere,Randy,M,48474,9999-01-01
495216,Uhrik,Jiafu,M,41450,9999-01-01
495219,Hambrick,Dinah,M,51004,9999-01-01
494899,Orlowski,Magy,F,40534,9999-01-01
495228,Selvestrel,Ramya,F,63889,1988-01-02
495235,Rosaz,Gregory,F,66521,9999-01-01
495236,Cheshire,Chirstian,F,57382,1998-04-22
495236,Cheshire,Chirstian,F,57382,9999-01-01
495238,Bael,Georg,M,61423,9999-01-01
494899,Orlowski,Magy,F,40534,1993-05-02
495245,Teitelbaum,Shahab,F,40000,9999-01-01
495248,Weisert,Baocai,M,78810,9999-01-01
494906,Bisiani,Qingxiang,F,40000,9999-01-01
495249,Joslin,Maren,M,85259,9999-01-01
495256,Krogh,Zorica,M,70646,1995-02-23
494909,Liedekerke,Genta,M,57727,9999-01-01
494913,Hitomi,Parviz,M,40000,9999-01-01
495277,Dalphin,Shaunak,M,40000,9999-01-01
495283,Kaelbling,Aksel,M,40000,9999-01-01
495287,Fontet,Babette,F,56949,9999-01-01
494923,Pardalos,Gudjon,F,40000,9999-01-01
495289,Oxenboll,Mori,F,40000,9999-01-01
495294,Desikan,Zhigen,M,51994,9999-01-01
494927,Rosay,Wojceich,F,40000,9999-01-01
494951,Waleschkowski,Emran,M,72851,9999-01-01
494958,Redmiles,Candido,M,66834,1996-09-26
494961,Denna,Xumin,M,64478,9999-01-01
494963,Iisaka,Shugo,M,54720,9999-01-01
494969,Ullian,Mabry,M,56008,9999-01-01
494972,Lally,Hideyuki,F,40000,1996-01-22
495296,Rosti,Felicidad,M,40000,9999-01-01
494974,Bamford,Tooru,M,43200,9999-01-01
494976,Asrin,Zhaofang,M,41582,9999-01-01
495007,Borovoy,Moni,M,52013,9999-01-01
495437,Bazzichi,Shahar,M,51634,9999-01-01
495301,Melichar,Monique,M,40000,9999-01-01
495306,Rabejac,Junichi,M,52647,1991-09-15
495317,Jiang,Maia,M,42118,9999-01-01
495318,Kornatzky,Reinhard,M,88606,1989-10-23
495318,Kornatzky,Reinhard,M,88606,9999-01-01
495319,Kisuki,Toong,M,44872,9999-01-01
495326,Schaad,Zhanqiu,M,63524,9999-01-01
495458,Przulj,Kristen,M,40000,9999-01-01
495329,Dechter,Kamakshi,F,40000,9999-01-01
495459,Genin,Leen,F,67484,9999-01-01
495353,Tischendorf,Odysseas,F,40000,9999-01-01
495463,Constantine,Chaitali,M,48524,2000-09-05
495367,Parveen,Arnould,F,46654,9999-01-01
495370,Bade,Khalid,M,41606,9999-01-01
495464,Lowrie,Dung,F,40484,1999-08-06
495382,Rattan,Radhia,M,55647,9999-01-01
495467,Schaaf,Val,M,40000,9999-01-01
495390,Albarhamtoshy,Ottavia,M,60955,1996-03-09
495390,Albarhamtoshy,Ottavia,M,60955,9999-01-01
495393,Perko,Vugranam,M,40000,9999-01-01
495470,Erev,Elgin,F,40905,9999-01-01
495487,Kuhnemann,Perla,M,40000,9999-01-01
495394,Impagliazzo,Goh,M,40000,9999-01-01
495399,Gustavson,Guadalupe,F,40000,1990-01-10
495399,Gustavson,Guadalupe,F,40000,9999-01-01
495411,Camurati,Maren,M,40000,1996-02-07
495415,Lammel,Tadanori,M,46927,9999-01-01
495499,Onuegbe,Filipp,M,40000,9999-01-01
495502,Pearson,Hauke,M,40000,9999-01-01
495509,Chaudhuri,Zijian,M,58992,9999-01-01
495518,Magalhaes,Khosrow,M,40590,9999-01-01
495426,Pellegrinelli,Leon,M,55534,9999-01-01
495432,Aloia,Halsur,M,50347,9999-01-01
495522,Choobineh,Leif,M,40000,1999-06-21
495437,Bazzichi,Shahar,M,51634,1991-01-31
495523,Standera,Kristen,M,54677,9999-01-01
495523,Standera,Kristen,M,54677,1996-03-22
495539,Mansanne,Bernice,M,40000,9999-01-01
495540,Nitto,Shawna,F,41506,1988-08-16
495541,Szmurlo,Huai,M,54283,9999-01-01
495543,Cangellaris,Lorien,F,80318,9999-01-01
495552,Mandell,Shrikanth,F,40000,9999-01-01
495552,Mandell,Shrikanth,F,40000,1998-06-27
495566,Swift,Itzchak,F,40000,9999-01-01
495750,Attimonelli,Naftali,M,40000,9999-01-01
495582,Varker,Subhankar,M,40000,1989-05-13
495595,Herber,Hideo,F,57417,9999-01-01
495596,Ressouche,Serap,F,72365,9999-01-01
495599,Delgrande,Muzhong,F,60898,9999-01-01
495602,Chappelet,Kazuhiro,M,40000,9999-01-01
495605,Imataki,Nobuyoshi,M,57837,9999-01-01
495607,Ghelli,Lunjin,F,79513,2001-06-28
495755,Erni,Jiang,M,70106,9999-01-01
495611,Gniady,Sushant,F,59285,1996-12-21
495611,Gniady,Sushant,F,59285,9999-01-01
495615,Rosis,Tetsushi,F,60315,9999-01-01
495621,Socorro,Serenella,M,56346,1999-03-09
495621,Socorro,Serenella,M,56346,9999-01-01
495622,Huttel,Teruyuki,M,40000,1990-10-10
495625,Rattan,Torsten,M,55226,9999-01-01
495642,Muchinsky,Perry,M,40000,1991-04-12
495650,Colorni,Vishwani,M,40000,9999-01-01
495650,Colorni,Vishwani,M,40000,1999-03-30
495666,Kowalchuk,Angus,F,47107,9999-01-01
495681,Georgakopoulos,Leucio,F,59454,9999-01-01
495696,Crabtree,Khaled,F,40000,1989-02-22
495697,Ramamoorthy,Mona,M,41471,9999-01-01
495711,Muchinsky,Kiyomitsu,F,49637,9999-01-01
495716,dAstous,Nathalie,M,86315,2001-01-13
495718,Vitiello,Xianlong,F,46202,9999-01-01
495721,Rodite,Susumu,F,42754,9999-01-01
495866,Kaiserswerth,Gen,F,40000,1996-06-19
495869,Pluym,Shai,F,70571,9999-01-01
495873,Crabtree,Jackson,M,48875,1991-06-16
495874,Chenney,Youngkon,M,85275,9999-01-01
495876,Deville,Masasuke,M,40028,1999-07-15
495876,Deville,Masasuke,M,40028,9999-01-01
495884,Kragelund,Moto,M,73606,9999-01-01
495889,Chvatal,Masanao,F,46416,1996-09-05
495895,Heemskerk,Yuichiro,F,46325,9999-01-01
495895,Heemskerk,Yuichiro,F,46325,1996-12-13
495896,Hemaspaandra,Udaiprakash,M,68634,9999-01-01
495761,Covnot,Koldo,F,67832,9999-01-01
495776,Swiss,Lijia,M,42971,9999-01-01
495779,Rebaine,Weiyi,F,42689,9999-01-01
495780,Murillo,Elzbieta,F,52639,1997-03-28
495804,Furedi,Xudong,M,45640,9999-01-01
495805,Yoshizawa,Susanne,F,40178,1987-10-28
495807,Kumaresan,Martina,F,40000,2001-11-17
495807,Kumaresan,Martina,F,40000,9999-01-01
495811,Fioravanti,Golgen,M,55622,9999-01-01
495823,Pettit,Yishay,M,75508,1998-04-17
495828,Melichar,Randy,M,50868,9999-01-01
495836,Sommer,Tetsushi,M,47828,1997-02-24
495836,Sommer,Tetsushi,M,47828,9999-01-01
495841,Jansch,Ashish,F,40146,9999-01-01
495844,Impagliazzo,Fumiko,F,69457,9999-01-01
495851,Vrecion,Make,M,40000,9999-01-01
495860,Perng,Ayakannu,M,40000,9999-01-01
495862,Suppi,Moty,M,65935,9999-01-01
496012,Swan,Takushi,F,40596,9999-01-01
496012,Swan,Takushi,F,40596,1994-09-28
496014,Barbanera,Yuchang,M,40000,9999-01-01
496017,Rodham,Faiza,M,50839,9999-01-01
496019,Roisin,Teruyuki,M,46910,1997-05-19
496020,Coombs,Lene,M,58868,9999-01-01
496023,Borstler,Eirik,M,48491,9999-01-01
496032,Tischendorf,Trygve,F,77819,9999-01-01
496039,Bellone,Masamitsu,M,71791,9999-01-01
496042,Portugali,Sanjeeva,F,40493,1998-05-21
496042,Portugali,Sanjeeva,F,40493,1998-04-15
496045,Baik,Marco,F,50040,9999-01-01
496055,Delgrande,Fumiya,F,46884,9999-01-01
496074,Katiyar,Flemming,F,54906,9999-01-01
496077,Albarhamtoshy,Anyuan,M,75313,9999-01-01
496078,Kabayashi,Chuanyi,F,40000,9999-01-01
496078,Kabayashi,Chuanyi,F,40000,1994-09-21
496097,Deverell,Zdislav,M,40000,1996-03-26
496107,Shobatake,Vitaly,M,48143,2000-09-09
496107,Shobatake,Vitaly,M,48143,9999-01-01
496108,Samarati,Atreyi,M,40000,9999-01-01
496121,Jayawardene,Malu,M,55664,9999-01-01
496143,Driscoll,Somnath,F,55713,9999-01-01
496150,Marrakchi,Dmitry,M,56737,9999-01-01
496151,Mateescu,Katsuo,F,47981,9999-01-01
496174,Staudhammer,Mary,M,77394,2001-03-15
496174,Staudhammer,Mary,M,77394,9999-01-01
496180,Siepmann,Alassane,M,40000,9999-01-01
496192,Weedman,Qunsheng,M,67651,9999-01-01
496192,Weedman,Qunsheng,M,67651,1999-05-25
496195,Thibadeau,IEEE,M,55711,9999-01-01
496196,Porotnikoff,Toshiko,F,40000,9999-01-01
496198,Panangaden,Volkmar,M,91321,9999-01-01
496207,Ermel,Prodip,M,52655,9999-01-01
496215,Erde,Lunjin,F,50071,9999-01-01
496222,Esposito,Yaghout,F,52943,9999-01-01
496227,Stentiford,Satoru,F,40000,9999-01-01
496246,Chimia,Arne,F,61759,2000-09-26
496252,Weedman,Marc,F,41216,1994-02-06
496252,Weedman,Marc,F,41216,9999-01-01
496264,Eldridge,Olivera,M,46500,2000-02-25
496265,Emden,Aran,F,58861,9999-01-01
496282,Anguita,Kotesh,M,42028,1999-05-08
496282,Anguita,Kotesh,M,42028,9999-01-01
496288,Gecsel,Chriss,M,51609,9999-01-01
496290,Pettit,Godehard,M,40000,9999-01-01
496295,Plavsic,Nathan,F,40567,9999-01-01
496300,Kropatsch,Candida,M,40000,2000-11-16
496302,Plesums,Adas,F,42309,1993-06-19
496302,Plesums,Adas,F,42309,9999-01-01
496304,Kruskal,Phuoc,M,64564,9999-01-01
496312,Huttel,Kwangsub,F,41184,1996-10-02
496326,Angelopoulos,Xuejun,M,66283,9999-01-01
496337,Socorro,Toshimori,F,40000,1996-05-27
496341,Rosay,Oddvar,M,59379,9999-01-01
496364,Msuda,Shalesh,M,40000,9999-01-01
496384,Coors,Remco,M,40000,9999-01-01
496388,Axelband,Sarita,M,77721,9999-01-01
496389,Eiter,Shan,M,40000,1989-03-08
496390,Menhoudj,Tsz,M,44158,9999-01-01
496394,Schrooten,Sergi,M,40000,1989-10-18
496398,Hiyoshi,Leif,F,40000,9999-01-01
496400,Eiter,Naftaly,F,81748,9999-01-01
496405,Cangellaris,Eran,F,40000,9999-01-01
496427,Tzvieli,Gennady,F,47802,9999-01-01
496436,Stroustrup,Arunas,M,40000,9999-01-01
496440,Pappas,Aron,F,67937,9999-01-01
496451,Glowinski,Aleksander,M,76947,1996-05-31
496472,Carrere,Gilbert,M,54805,9999-01-01
496479,Botman,Arup,F,64888,9999-01-01
496480,Farrow,Wilmer,F,51439,9999-01-01
496484,Attimonelli,Vugranam,F,40000,9999-01-01
496484,Attimonelli,Vugranam,F,40000,2001-07-22
496488,Boyle,Kristin,M,40000,9999-01-01
496502,Minakawa,Chaitali,M,44249,9999-01-01
496506,Chiola,Halsur,M,40000,1988-12-25
496511,Gubsky,Haldun,M,63806,1998-07-20
496515,Gurbaxani,Kokou,M,40000,9999-01-01
496521,Baca,Yinghua,F,57929,9999-01-01
496522,Bresenham,Jayesh,M,40000,9999-01-01
496523,Ranze,Idoia,F,40003,9999-01-01
496531,Simmel,Saddek,M,40000,9999-01-01
496533,Peek,Sariel,M,40000,1991-03-08
496533,Peek,Sariel,M,40000,1989-03-20
496556,Luby,Akeel,M,40000,2001-10-15
496558,Niizuma,Yahiko,M,77620,9999-01-01
496570,Kambil,Janalee,M,61151,1999-03-16
496577,Kermarrec,Nikolaos,F,40000,9999-01-01
496579,Bernardeschi,Rayond,M,53577,2001-03-25
496580,Thisen,Dmitri,M,49112,9999-01-01
496583,Shinomoto,Toshiki,F,77805,9999-01-01
496594,Sundgren,Tadahiro,M,57439,2000-01-14
496594,Sundgren,Tadahiro,M,57439,9999-01-01
496617,Anily,Heping,F,57384,1997-08-29
496620,Swab,Hidde,M,41033,9999-01-01
496623,Honglei,Peer,M,83404,9999-01-01
496623,Honglei,Peer,M,83404,1993-07-25
496632,Berstel,Xinglin,M,42630,2000-10-19
496632,Berstel,Xinglin,M,42630,9999-01-01
496641,Meriste,Rayond,M,40000,9999-01-01
496647,Tchuente,Branimir,F,40000,9999-01-01
496662,Oskamp,Malu,M,76375,9999-01-01
496662,Oskamp,Malu,M,76375,1990-09-17
496665,Kieras,Nevin,M,56716,9999-01-01
496668,Hockney,Sakthirel,M,62592,9999-01-01
496681,Nastansky,Seshu,M,40000,9999-01-01
496721,Ramsay,Spyrose,F,40000,1992-04-15
496721,Ramsay,Spyrose,F,40000,9999-01-01
496729,Sigstam,Zhonghua,M,52805,9999-01-01
496730,Dulin,Kersti,F,50418,1994-09-26
496735,Cochrane,Malu,F,45246,9999-01-01
496739,Fontet,Raimond,M,64953,9999-01-01
496741,Verhaegen,Naftaly,M,46990,9999-01-01
496741,Verhaegen,Naftaly,M,46990,1996-11-17
496773,Baak,Shaunak,M,56413,9999-01-01
496776,Businaro,Uta,F,40000,1997-08-21
496778,Ghazalie,Zijian,F,79929,9999-01-01
496781,Peris,Ronnie,M,70919,9999-01-01
496786,Aseltine,Ottavia,M,40000,9999-01-01
496792,Bashian,Stafford,F,77244,9999-01-01
496796,Eugenio,Hsiangchu,F,65807,9999-01-01
496819,McFarlin,Rosita,F,40000,9999-01-01
496829,DeMori,Shaleah,M,88080,9999-01-01
496832,Wixon,Fen,M,43097,9999-01-01
496834,Heping,Gully,M,40000,9999-01-01
496836,Fairtlough,Khoa,M,41255,9999-01-01
496837,Marchesini,Rafael,M,40000,9999-01-01
496840,Georgakopoulos,Maja,F,65266,9999-01-01
496847,Merle,Vivian,M,41461,9999-01-01
496847,Merle,Vivian,M,41461,1989-11-07
496849,DuCasse,Roddy,M,42334,9999-01-01
496864,Picco,Pintsang,M,44612,9999-01-01
496867,Orsini,Rosine,M,47553,9999-01-01
496868,Klyachko,Fun,F,79032,9999-01-01
496870,Kakkar,Shuho,M,82291,1998-05-07
496878,Frezza,Dante,F,50489,9999-01-01
496882,Vural,Abdelghani,F,56434,9999-01-01
496884,Schueller,Adel,F,40000,2000-06-08
496892,Holburn,Moss,F,44462,9999-01-01
496897,Kakkad,Jackson,M,40000,2000-11-28
496898,Poehlman,Ortrud,M,47734,1997-04-18
496928,Ohori,Chikara,F,63939,9999-01-01
496935,Kuzuoka,Shooichi,M,47244,1995-05-03
496935,Kuzuoka,Shooichi,M,47244,1995-10-23
496944,Fortenbacher,Denis,M,40000,9999-01-01
496961,Porotnikoff,Yifei,F,40000,9999-01-01
496985,Salinas,Jungsoon,M,68350,9999-01-01
496990,Busillo,Tooru,M,69399,9999-01-01
497001,Kaiser,Radhika,M,94101,9999-01-01
497003,Compeau,Nagui,F,70696,1998-02-17
497009,Panienski,Adam,M,64763,1992-01-19
497020,Verspoor,Bojan,M,88224,9999-01-01
497023,Nooteboom,Jamaludin,F,85134,9999-01-01
497033,Oaver,Ziyad,M,40000,9999-01-01
497036,Nourani,Moheb,F,51688,2000-05-25
497044,Cannane,Nikolaus,M,77360,9999-01-01
497057,Garnier,Parke,M,82324,1991-03-30
497057,Garnier,Parke,M,82324,9999-01-01
497062,Naudin,Dayanand,F,61713,9999-01-01
497081,Ginneken,Zhanqiu,F,40000,9999-01-01
497088,Picco,Alassane,M,73736,9999-01-01
497091,Nyrup,Leandro,M,42426,9999-01-01
497092,Linares,Bodo,M,40000,9999-01-01
497100,Miara,Martial,F,40000,9999-01-01
497106,Waschkowski,Slavian,M,40000,9999-01-01
497113,Orlowski,Edwin,M,40012,1993-12-26
497113,Orlowski,Edwin,M,40012,9999-01-01
497115,Claffy,Mari,F,40000,9999-01-01
497117,Babb,Siamak,M,40000,9999-01-01
497119,Yamaashi,Mizuhito,M,70885,9999-01-01
497125,Veevers,Rayond,M,40000,9999-01-01
497139,Krupka,Wojceich,M,49591,1991-08-29
497151,Litzkow,Lijia,F,54757,9999-01-01
495918,Krychniak,Munehiko,M,40000,2002-06-17
495925,Bage,Guttorm,F,41635,9999-01-01
495941,Engberts,Nathalie,M,40000,9999-01-01
497151,Litzkow,Lijia,F,54757,1997-01-28
495949,Glinert,Shaleah,F,40000,9999-01-01
497160,Thiran,Heon,F,83225,9999-01-01
495958,Reutenauer,Angel,F,40000,9999-01-01
495961,Imataki,Piyawadee,M,40000,9999-01-01
497160,Thiran,Heon,F,83225,2001-12-18
497182,Versino,Goa,M,40000,9999-01-01
495978,Cappello,Khedija,M,68565,1988-01-16
495995,Muchinsky,Marjo,F,50574,1996-12-30
495997,Vadhan,Lene,F,40000,9999-01-01
496002,Hinsberger,Mansur,M,41099,9999-01-01
497183,Stassinopoulos,Qingxiang,M,40000,9999-01-01
497184,Salverda,Masali,F,40000,9999-01-01
497188,Pokrovskii,Douadi,M,70233,9999-01-01
497188,Pokrovskii,Douadi,M,70233,1998-09-11
497196,Kroon,Siamak,M,40000,9999-01-01
497196,Kroon,Siamak,M,40000,1997-09-23
497203,Pell,Qiwen,F,40000,9999-01-01
497212,Lambe,Yakichi,F,61696,9999-01-01
497222,Uhrig,Shigehito,M,54343,2001-06-15
497229,Sadowski,Keiichiro,M,52491,9999-01-01
497230,Range,Peternela,F,48742,9999-01-01
497235,Molenkamp,Dzung,M,68953,1996-10-24
497235,Molenkamp,Dzung,M,68953,9999-01-01
497236,Hoppenstand,Halsur,F,47887,9999-01-01
497291,Heiserman,Neelam,F,40000,9999-01-01
497239,Dymetman,Sivanarayana,M,46268,9999-01-01
497245,Engelmann,Lech,M,41315,9999-01-01
497307,Collette,Takahiro,M,62269,9999-01-01
497316,Guting,Gonzalo,M,40000,9999-01-01
497261,Pillow,Mohammad,M,40000,9999-01-01
497320,Ghalwash,Boguslaw,M,75434,9999-01-01
497331,Snyers,Toshimori,M,40000,9999-01-01
497274,Serre,Jixiang,M,42081,9999-01-01
497343,Bael,Fan,M,40000,9999-01-01
497356,Eickenmeyer,Shmuel,M,48726,2000-04-21
497274,Serre,Jixiang,M,42081,1991-01-12
497360,Homond,Radhika,F,40000,1990-04-27
497426,Solovay,Toshiko,M,64338,9999-01-01
497374,Miculan,Qunsheng,M,40000,9999-01-01
497374,Miculan,Qunsheng,M,40000,2000-04-15
497376,Ratzlaff,Anyuan,M,70942,1996-02-10
497396,Taubman,Susanna,F,40000,9999-01-01
497398,Przulj,Danil,M,40000,9999-01-01
497404,Coorg,Shigeaki,F,40000,9999-01-01
497408,Mitsuhashi,Kerryn,M,44689,9999-01-01
497411,Woycyznski,Kirk,F,63302,9999-01-01
497412,Kamble,Kankanahalli,M,56411,9999-01-01
497412,Kamble,Kankanahalli,M,56411,1994-07-25
497414,Heuter,Susanna,M,51217,1993-07-27
497421,Lanteri,Eirik,F,59398,9999-01-01
497421,Lanteri,Eirik,F,59398,2001-03-23
497567,Linares,Danco,M,40000,9999-01-01
497574,Mellouli,Chuanti,M,70975,1997-06-20
497578,Eterovic,Vasilis,F,77260,9999-01-01
497428,Lorho,Jiong,F,54962,9999-01-01
497429,Broder,Vitali,F,40000,2001-10-06
497582,Rosen,Xiaoqiang,F,59639,9999-01-01
497429,Broder,Vitali,F,40000,2002-07-06
497589,Mattern,Duri,M,45900,9999-01-01
497431,Ruemmler,Mabo,F,40000,9999-01-01
497595,Schrooten,Shahaf,M,40000,9999-01-01
497434,Kalloufi,Shounak,F,42366,9999-01-01
497606,Rothenberg,Leaf,F,40000,1996-04-14
497443,Takanami,Sadok,M,69810,9999-01-01
497615,McDermid,Aamer,M,40000,2000-02-20
497621,Swick,Brewster,M,40000,9999-01-01
497622,Neiman,Yucel,F,55065,2000-10-16
497628,Gecseg,Mari,M,40000,9999-01-01
497448,Suwa,Karsten,F,73036,9999-01-01
497460,Jakobus,Mani,F,40000,9999-01-01
497464,Billingsley,Karoline,F,40116,9999-01-01
497465,Anido,Halsur,F,55683,9999-01-01
497469,Taneja,Pranav,M,40000,1999-01-04
497471,Kragelund,Luigi,M,43447,9999-01-01
497475,Bonifati,Munehiko,F,62636,9999-01-01
497487,Schaar,Kazuhira,M,40000,1999-01-21
497492,Validov,Junichi,M,40000,9999-01-01
497493,Chandrasekhar,Phuoc,F,54057,9999-01-01
497504,Porotnikoff,Mountaz,M,40000,9999-01-01
497513,Lanteri,Aleksandar,M,40000,1992-01-29
497516,Szilard,Morrie,M,63892,9999-01-01
497526,Vigier,Arup,M,41833,9999-01-01
497527,Sudkamp,Shahab,M,40000,1995-10-16
497534,Brookman,Subhankar,F,40363,1999-08-06
497535,Pollacia,Arun,M,44939,9999-01-01
497538,Kuhnemann,Zhiwei,M,96427,9999-01-01
497555,Eiter,Zdislav,F,48971,9999-01-01
497559,Straney,Tremaine,M,52153,2001-12-16
497565,Basart,Dinah,F,48300,9999-01-01
497566,Cesareni,Vojin,M,40000,9999-01-01
497726,Usery,Moty,F,48645,9999-01-01
497734,Kobara,Duke,F,54060,9999-01-01
497735,Percebois,Serenella,M,72732,1995-12-15
497735,Percebois,Serenella,M,72732,9999-01-01
497738,Sidou,Steve,M,40000,1997-05-21
497744,Farris,Rimon,M,40000,9999-01-01
497745,Klyachko,Takahira,M,58295,9999-01-01
497751,Verhoeff,Kiyotoshi,M,40000,9999-01-01
497760,Iwayama,Indrajit,F,40790,9999-01-01
497771,Unno,Vugranam,F,40000,2002-03-05
497638,Chachaty,Kinh,M,72308,1999-05-22
497781,Luit,Xiaoshan,M,57703,9999-01-01
497796,Kushnir,Chaoyi,M,69801,9999-01-01
497638,Chachaty,Kinh,M,72308,9999-01-01
497800,Zambonelli,Nishit,F,61218,9999-01-01
497642,Baumann,Sachem,M,40000,9999-01-01
497643,Dahlbom,Ipke,M,44382,9999-01-01
497647,Riesenhuber,Mototsugu,M,40000,9999-01-01
497648,Verspoor,Saeko,M,69234,9999-01-01
497653,Leaver,Changho,M,70558,2001-07-22
497805,Biros,Mariusz,M,57961,1987-01-17
497663,Siksek,Herb,F,63580,9999-01-01
497664,Picaronny,Kwangho,F,57253,1993-10-06
497806,Montemayor,Dannz,M,68163,9999-01-01
497811,Vickson,Sajjad,M,60093,9999-01-01
497675,Jayawardene,Zito,F,45091,9999-01-01
497821,Trelles,Zhonghua,F,48227,9999-01-01
497828,Servi,Lillian,M,60942,1998-11-13
497828,Servi,Lillian,M,60942,1997-10-10
497829,Carrera,Shaleah,M,48269,9999-01-01
497834,Debuse,Sanjit,F,44809,1999-04-09
497693,Ciolek,Tsutomu,F,86302,9999-01-01
497843,Rosenbaum,Anestis,M,40000,1986-07-18
497700,Rattan,Weiyi,F,45257,9999-01-01
497700,Rattan,Weiyi,F,45257,1990-11-17
497702,Ghelli,Martine,M,40000,9999-01-01
