emp_no,first_name,last_name,title,from_date,to_date,hire_date,birth_date
424755,Arco,Ranka,Senior Staff,2001-09-14,9999-01-01,1985-03-09,1955-05-14
424907,Visit,Schwaller,Senior Engineer,1986-06-22,9999-01-01,1985-05-12,1955-09-25
424937,Teunis,Buchter,Senior Engineer,1992-05-28,9999-01-01,1985-05-28,1953-12-02
424995,Jouni,Bale,Senior Staff,1994-11-27,9999-01-01,1985-11-27,1952-09-13
424997,Heekeun,Anger,Senior Engineer,1990-06-20,9999-01-01,1985-06-20,1953-02-26
424998,Demin,Schmezko,Senior Engineer,1998-06-11,9999-01-01,1985-11-22,1953-07-19
425011,Abdelwaheb,Prochazka,Senior Engineer,1999-05-21,9999-01-01,1985-06-17,1955-09-19
425033,Ekawit,Waleschkowski,Senior Staff,1991-08-17,9999-01-01,1985-08-17,1955-01-10
425115,Naftali,Begiun,Senior Engineer,1996-01-27,9999-01-01,1985-04-05,1953-06-24
425151,Gian,Schiper,Senior Staff,1994-02-17,9999-01-01,1985-02-17,1953-06-26
425181,Roselyn,Foote,Senior Engineer,1985-11-04,9999-01-01,1985-11-04,1955-04-21
425182,Urs,Shigei,Senior Engineer,1994-08-30,9999-01-01,1985-08-30,1955-05-01
425219,Martien,Macedo,Senior Engineer,1999-04-20,9999-01-01,1985-08-11,1953-01-08
425221,Honglan,Riesenhuber,Senior Staff,1994-09-02,9999-01-01,1985-09-02,1952-02-21
425262,Thanasis,Rahier,Senior Staff,1990-04-14,9999-01-01,1985-04-14,1955-10-05
425328,Theron,Salvesen,Senior Staff,1993-07-13,9999-01-01,1985-07-13,1953-08-25
425336,Poorav,Gammage,Senior Engineer,1994-03-28,9999-01-01,1985-06-27,1953-05-17
425337,Taiji,Kusakabe,Senior Staff,1991-06-06,9999-01-01,1985-06-06,1955-09-30
425456,Junsik,Markovitch,Staff,1994-01-29,9999-01-01,1985-12-06,1953-01-16
425482,Jongsuk,Cunliffe,Senior Staff,1992-03-02,9999-01-01,1985-03-02,1953-06-14
425487,Kellyn,Egerstedt,Staff,1998-08-03,9999-01-01,1985-08-24,1954-03-24
425548,Geoff,Perfilyeva,Senior Engineer,1999-04-12,9999-01-01,1985-02-02,1952-09-14
425589,Boriana,Heiserman,Technique Leader,1985-06-18,9999-01-01,1985-06-18,1953-01-19
425599,Faiza,Perz,Senior Engineer,1996-01-08,9999-01-01,1985-03-27,1954-08-05
425608,Krisda,Ratnakar,Senior Staff,1994-10-25,9999-01-01,1985-10-25,1952-05-14
425636,Danco,Picaronny,Staff,1998-03-06,9999-01-01,1985-12-23,1954-12-23
425759,Tiina,Molberg,Senior Staff,1999-10-28,9999-01-01,1985-02-07,1954-08-09
425775,Jahangir,Bridgland,Senior Staff,1990-08-01,9999-01-01,1985-03-06,1954-10-10
425785,Przemyslawa,Rijsenbrij,Senior Staff,1987-01-17,9999-01-01,1985-05-12,1954-02-23
425817,Cedric,Berstel,Senior Engineer,1991-03-03,9999-01-01,1985-03-03,1953-07-19
425821,Vidar,Narwekar,Senior Staff,1985-06-28,9999-01-01,1985-06-28,1954-08-03
425836,Alois,Schnabel,Senior Engineer,1993-09-13,9999-01-01,1985-04-17,1954-12-27
425860,JoAnna,Bakhtari,Senior Staff,1991-07-23,9999-01-01,1985-07-23,1955-10-09
425865,Yechezkel,Emmart,Senior Engineer,1990-06-10,9999-01-01,1985-03-02,1952-04-18
425873,Visit,Conti,Senior Staff,1991-11-28,9999-01-01,1985-11-28,1955-02-26
425882,Akemi,DasSarma,Senior Staff,1992-04-25,9999-01-01,1985-04-25,1953-07-08
425960,Elliott,Terkki,Senior Staff,1997-07-06,9999-01-01,1985-11-08,1954-07-12
425986,Rafael,Riefers,Staff,1994-07-22,9999-01-01,1985-11-10,1955-01-06
425996,Marla,Welham,Senior Engineer,1990-12-09,9999-01-01,1985-12-09,1955-08-28
426058,Kristin,Sifakis,Senior Staff,1991-12-09,9999-01-01,1985-12-09,1953-12-05
426119,Karsten,Herbst,Senior Staff,1985-02-18,9999-01-01,1985-02-18,1953-04-02
426133,Jeanne,Roccetti,Staff,1999-04-01,9999-01-01,1985-05-22,1954-01-19
426193,Huiqun,Rattan,Senior Staff,1994-03-23,9999-01-01,1985-03-23,1954-02-10
426289,Ute,Maginnis,Engineer,1994-07-12,9999-01-01,1985-07-12,1955-02-20
426342,Uinam,Siepmann,Senior Engineer,1994-03-13,9999-01-01,1985-03-13,1955-12-07
426466,Bikash,Andreotta,Senior Staff,1985-03-04,9999-01-01,1985-03-04,1953-08-01
426592,Alois,Quaggetto,Senior Staff,1994-09-09,9999-01-01,1985-09-09,1952-09-30
426677,Waiman,Lorie,Engineer,1999-08-07,9999-01-01,1985-09-07,1953-12-17
426684,Neven,Sridhar,Senior Staff,1990-06-22,9999-01-01,1985-06-22,1954-02-17
426782,Genki,Steinauer,Senior Staff,1991-08-05,9999-01-01,1985-10-03,1954-01-04
426791,Alair,Irland,Senior Staff,1995-05-04,9999-01-01,1985-03-30,1954-08-09
426804,Berni,Merle,Senior Engineer,1992-09-08,9999-01-01,1985-02-14,1953-08-24
426807,Maik,Pramanik,Senior Engineer,1994-12-13,9999-01-01,1985-12-13,1952-07-18
426890,Tran,Karcich,Senior Staff,1991-10-07,9999-01-01,1985-10-07,1953-10-10
426948,Stella,Waymire,Senior Staff,1991-05-11,9999-01-01,1985-05-11,1954-10-22
426980,Dhritiman,Ushiama,Senior Staff,1998-11-13,9999-01-01,1985-07-29,1953-11-21
427029,Samphel,Ramalingam,Senior Staff,1996-03-02,9999-01-01,1985-02-19,1953-09-17
427073,Wayne,Baby,Senior Staff,1990-09-23,9999-01-01,1985-09-23,1955-06-15
427075,Berry,Cunliffe,Engineer,1997-07-05,9999-01-01,1985-09-27,1953-10-22
427082,Atreyi,Remmers,Senior Engineer,1997-01-28,9999-01-01,1985-09-29,1952-12-13
427097,Eishiro,Socorro,Technique Leader,1989-01-06,9999-01-01,1985-08-20,1953-02-16
427114,Akeel,Gustavson,Senior Staff,2001-06-16,9999-01-01,1985-05-24,1954-02-05
427140,Jaideep,Jeong,Senior Staff,1994-04-24,9999-01-01,1985-04-24,1952-12-29
427151,Juichirou,Attimonelli,Senior Staff,1988-02-06,9999-01-01,1985-10-05,1953-09-03
427156,Kwun,Herbst,Staff,1993-08-24,9999-01-01,1985-05-15,1955-03-29
427171,Nigel,Rodham,Senior Staff,2001-05-20,9999-01-01,1985-02-18,1952-11-07
427202,Rutger,Waeselynck,Engineer,2000-01-09,9999-01-01,1985-02-16,1955-06-22
427212,Nitsan,Dulin,Senior Staff,1993-09-24,9999-01-01,1985-09-24,1955-12-02
427224,Weiyi,Merli,Senior Engineer,1993-08-10,9999-01-01,1985-08-10,1955-06-20
427253,Georg,Kading,Senior Engineer,2001-11-17,9999-01-01,1985-08-08,1952-11-30
427263,Weiyi,Pramanik,Senior Staff,1994-04-17,9999-01-01,1985-04-17,1953-02-26
427269,Mark,Ginesta,Senior Engineer,1994-09-05,9999-01-01,1985-12-18,1953-08-28
427298,Saniya,Serra,Senior Staff,1995-06-22,9999-01-01,1985-08-08,1953-11-25
427314,Valeska,Rando,Senior Engineer,1990-06-11,9999-01-01,1985-06-11,1954-11-27
427346,Denis,Kropf,Senior Staff,1992-12-10,9999-01-01,1985-10-30,1952-10-06
427349,Ung,Lakshmanan,Senior Staff,1997-02-25,9999-01-01,1985-08-24,1955-02-27
427368,Marc,Glinert,Senior Engineer,1985-11-10,9999-01-01,1985-11-10,1954-04-19
427381,Lena,Pepe,Senior Staff,1998-01-30,9999-01-01,1985-06-17,1955-12-27
427426,Vasilii,Dulin,Senior Staff,2002-03-12,9999-01-01,1985-08-28,1953-05-30
427427,Quingbo,Hanratty,Senior Engineer,1991-07-29,9999-01-01,1985-05-17,1952-03-03
427449,Reuven,Hockney,Senior Engineer,1994-04-09,9999-01-01,1985-04-09,1953-08-25
427464,Nahid,Bale,Staff,1999-06-28,9999-01-01,1985-02-21,1952-11-04
427472,Kristina,Pfau,Senior Staff,1994-11-25,9999-01-01,1985-03-02,1952-04-04
427488,Bingning,Norsworthy,Senior Staff,1994-04-19,9999-01-01,1985-04-19,1953-01-03
427556,Turgut,Brlek,Senior Engineer,1994-03-06,9999-01-01,1985-03-06,1953-07-17
427650,Maya,Luck,Senior Engineer,1985-04-25,9999-01-01,1985-04-25,1955-12-15
427658,Uriel,Foong,Senior Engineer,2000-06-05,9999-01-01,1985-07-01,1954-11-05
427704,Atreyi,Lundstrom,Engineer,1998-05-30,9999-01-01,1985-12-05,1952-12-05
427724,Steve,Khalid,Senior Staff,1992-02-10,9999-01-01,1985-05-24,1955-03-17
427744,Magy,Lunt,Senior Engineer,2001-02-28,9999-01-01,1985-09-17,1955-09-06
427845,Franziska,Murillo,Engineer,1995-12-06,9999-01-01,1985-04-30,1955-04-19
427849,Mayuri,Rindone,Senior Staff,1985-06-22,9999-01-01,1985-06-22,1955-12-02
427856,Atreye,Kalafatis,Staff,1999-04-21,9999-01-01,1985-05-24,1955-07-23
427890,Aram,Rosin,Senior Engineer,1997-01-04,9999-01-01,1985-03-30,1953-12-11
427899,Angus,Mitzlaff,Engineer,1997-08-09,9999-01-01,1985-11-06,1955-02-06
427902,Tamiya,Rosen,Senior Staff,1991-04-25,9999-01-01,1985-04-25,1953-12-06
427918,Billie,Llado,Senior Engineer,1995-10-13,9999-01-01,1985-10-13,1952-05-30
427988,Martial,Barvinok,Senior Staff,1991-12-20,9999-01-01,1985-12-20,1954-06-11
428004,Weiye,Prenel,Senior Staff,1991-06-10,9999-01-01,1985-06-10,1953-07-28
428006,Mohamadou,Katiyar,Engineer,1999-07-27,9999-01-01,1985-05-22,1954-02-16
428062,Shirish,Byoun,Senior Staff,1992-11-03,9999-01-01,1985-11-03,1952-04-19
428073,Lech,Improta,Staff,1998-12-24,9999-01-01,1985-11-23,1955-07-16
428080,Moon,Nilsson,Senior Staff,1994-04-28,9999-01-01,1985-11-13,1952-07-06
428108,Hinrich,Gniady,Senior Engineer,1991-06-28,9999-01-01,1985-06-28,1953-05-25
428166,Tzvetan,Mahnke,Technique Leader,1994-03-26,9999-01-01,1985-08-26,1955-10-26
428207,Taizo,Beausoleil,Senior Staff,1997-07-15,9999-01-01,1985-06-14,1954-02-09
428237,Itzchak,Passafiume,Senior Engineer,1991-03-03,9999-01-01,1985-03-03,1952-12-23
428242,Shuichi,Choobineh,Staff,1998-01-16,9999-01-01,1985-04-03,1953-11-12
428245,Macha,Christianini,Senior Engineer,1997-05-06,9999-01-01,1985-03-04,1953-07-11
428246,Jaihie,Koshiba,Senior Staff,1994-02-24,9999-01-01,1985-05-31,1952-06-27
428267,Saeko,Rubsam,Senior Staff,1991-07-07,9999-01-01,1985-07-07,1953-06-19
428402,Stein,Remmele,Staff,1997-01-18,9999-01-01,1985-06-07,1953-05-21
428465,Goetz,Journel,Senior Engineer,1990-04-20,9999-01-01,1985-04-20,1954-11-14
428466,Jianhua,Olano,Senior Staff,1995-03-19,9999-01-01,1985-07-03,1954-06-04
428564,Indrajit,Chinen,Senior Engineer,1999-06-07,9999-01-01,1985-05-24,1953-09-03
428593,Gita,Ozeki,Technique Leader,1988-04-06,9999-01-01,1985-04-02,1952-07-11
428620,Yinghua,Demian,Senior Engineer,1995-07-19,9999-01-01,1985-04-11,1953-10-16
428625,Mohammad,Savasere,Senior Staff,1997-10-30,9999-01-01,1985-10-26,1955-01-08
428675,Mountaz,Erol,Senior Staff,1985-09-15,9999-01-01,1985-09-15,1952-04-06
428732,Adamantios,Malabarba,Senior Engineer,1988-04-20,9999-01-01,1985-06-04,1955-01-03
428809,Gererd,Leijenhorst,Senior Staff,1992-04-17,9999-01-01,1985-04-17,1953-07-07
428821,Gennady,Kropatsch,Senior Staff,1993-02-15,9999-01-01,1985-02-15,1954-02-12
428842,Gennadi,Munch,Engineer,1997-05-25,9999-01-01,1985-04-06,1955-12-10
428887,Yefim,Marzano,Staff,1997-08-30,9999-01-01,1985-11-17,1955-09-07
428914,Maha,Bernini,Senior Engineer,1991-09-28,9999-01-01,1985-09-28,1955-08-10
428915,Nikolaus,Granlund,Senior Engineer,1990-10-02,9999-01-01,1985-05-25,1953-07-01
428930,Herb,Pelc,Senior Staff,1994-11-07,9999-01-01,1985-11-07,1952-06-07
428934,Juichirou,Rahier,Engineer,1996-11-02,9999-01-01,1985-07-31,1953-08-24
428959,DeForest,Prenel,Senior Staff,1994-06-04,9999-01-01,1985-06-04,1954-04-18
429038,Beshir,Pauthner,Senior Engineer,1990-08-30,9999-01-01,1985-08-30,1955-04-08
429144,Anyuan,Merks,Senior Staff,1991-12-08,9999-01-01,1985-12-08,1953-05-06
429194,Bingning,Scharstein,Senior Engineer,1998-10-21,9999-01-01,1985-04-01,1955-03-04
429211,Abdelghani,Tchuente,Senior Engineer,1992-11-20,9999-01-01,1985-11-20,1953-06-01
429272,DeForest,Benantar,Senior Engineer,2002-01-22,9999-01-01,1985-04-09,1955-06-12
429297,Becky,Acton,Senior Staff,1999-12-18,9999-01-01,1985-10-26,1955-03-22
429298,Pranay,Hiyoshi,Senior Engineer,1993-07-27,9999-01-01,1985-07-27,1955-02-07
429369,Yifei,Luit,Senior Engineer,1992-02-21,9999-01-01,1985-08-21,1954-10-21
429414,Zongyan,Mahmud,Senior Staff,1993-11-16,9999-01-01,1985-11-16,1954-03-08
429443,Martial,Terekhov,Senior Engineer,1999-01-13,9999-01-01,1985-02-15,1954-12-06
429444,Peternela,Garigliano,Senior Engineer,1992-02-29,9999-01-01,1985-02-28,1955-06-01
429549,Eben,Selenyi,Senior Engineer,1985-08-29,9999-01-01,1985-08-29,1954-08-16
429628,Arunachalam,Perelgut,Senior Engineer,1990-02-27,9999-01-01,1985-02-27,1953-06-28
429652,Woody,Denna,Engineer,1997-06-04,9999-01-01,1985-11-23,1953-02-22
429680,Adas,Weiland,Senior Engineer,1994-09-16,9999-01-01,1985-09-16,1955-03-06
429695,Hyuncheol,Angelov,Senior Staff,1994-09-21,9999-01-01,1985-09-21,1955-12-07
429785,Radhia,Iivonen,Senior Engineer,1994-02-26,9999-01-01,1985-02-26,1952-12-19
429801,Nahla,Angot,Senior Staff,1999-09-07,9999-01-01,1985-02-19,1955-06-02
429814,Georg,Tischendorf,Senior Staff,1992-02-25,9999-01-01,1985-10-17,1952-09-18
429851,Dulce,Manders,Senior Staff,1992-07-29,9999-01-01,1985-07-29,1954-02-10
429864,Shai,Quaggetto,Senior Staff,1993-07-07,9999-01-01,1985-06-29,1953-03-18
429893,Wanqing,Guenter,Senior Engineer,1997-10-06,9999-01-01,1985-02-10,1955-08-14
429945,Tadahiro,Kornatzky,Senior Engineer,1985-11-05,9999-01-01,1985-11-05,1954-06-29
429961,Houman,Swiss,Senior Staff,1985-12-05,9999-01-01,1985-12-05,1955-04-15
429988,Jacopo,Riexinger,Senior Staff,1985-08-02,9999-01-01,1985-08-02,1953-11-12
429991,Rosine,Picco,Senior Staff,1991-07-01,9999-01-01,1985-07-01,1952-03-07
430086,Zhanqiu,Unni,Senior Engineer,2001-03-15,9999-01-01,1985-04-21,1953-11-14
430111,Tadahiko,Borstler,Senior Engineer,1995-07-14,9999-01-01,1985-10-23,1955-02-02
430153,Kensei,Sommen,Senior Engineer,2000-08-15,9999-01-01,1985-12-12,1954-07-20
430164,Holgard,Parveen,Senior Staff,2001-07-15,9999-01-01,1985-04-08,1955-11-08
430182,Somnath,Terekhov,Senior Engineer,2000-06-16,9999-01-01,1985-09-18,1952-06-28
430316,Otmar,Ellozy,Senior Engineer,1994-11-08,9999-01-01,1985-11-08,1952-03-16
430438,Leszek,Jullig,Senior Engineer,1995-12-30,9999-01-01,1985-05-17,1954-11-23
430446,Guoxiang,Ghandeharizadeh,Assistant Engineer,1997-08-21,9999-01-01,1985-04-23,1952-07-23
430498,Danel,Krybus,Senior Engineer,1990-12-08,9999-01-01,1985-12-08,1954-03-08
430501,Candida,McConalogue,Engineer,2001-06-27,9999-01-01,1985-11-16,1953-12-29
430519,Vojin,Lanteri,Senior Engineer,1985-02-08,9999-01-01,1985-02-08,1952-02-19
430570,Adit,Papadias,Senior Staff,1994-05-19,9999-01-01,1985-05-19,1954-02-27
430596,Gill,Stanger,Senior Engineer,1995-07-26,9999-01-01,1985-11-24,1954-11-23
430606,Parto,Biron,Senior Engineer,2001-04-18,9999-01-01,1985-06-11,1952-12-24
430619,Poorav,Maierhofer,Senior Staff,1991-02-14,9999-01-01,1985-02-14,1954-07-13
430633,Margareta,Peek,Senior Staff,1985-03-22,9999-01-01,1985-03-22,1955-07-27
430692,Arunachalam,Yemenis,Senior Staff,1991-08-01,9999-01-01,1985-08-01,1955-03-21
430754,Zengping,Langford,Senior Staff,1998-05-27,9999-01-01,1985-07-08,1952-02-23
430759,Fumiko,Buchter,Senior Staff,1990-02-02,9999-01-01,1985-02-02,1954-08-08
430859,Gritta,Bakhtari,Senior Staff,1990-09-26,9999-01-01,1985-09-26,1953-07-15
430898,Kiyomitsu,Braunschweig,Senior Staff,1990-06-16,9999-01-01,1985-06-07,1955-10-15
430936,Saddek,Deville,Senior Engineer,1988-06-15,9999-01-01,1985-03-30,1953-07-22
430960,Shahaf,Lorie,Senior Engineer,1994-07-13,9999-01-01,1985-03-12,1954-05-14
430999,Khatoun,Ranon,Senior Staff,1999-02-06,9999-01-01,1985-09-22,1952-03-10
431009,Tremaine,Lamba,Senior Engineer,1993-05-22,9999-01-01,1985-05-22,1953-10-21
431032,Moni,Anick,Senior Engineer,1998-09-24,9999-01-01,1985-11-12,1955-10-19
431158,Chikako,Limongiello,Senior Engineer,1991-12-02,9999-01-01,1985-12-02,1955-10-08
431248,Reuven,Perri,Staff,1999-01-07,9999-01-01,1985-06-12,1954-05-20
431281,Sukumar,Guerreiro,Senior Staff,1992-07-20,9999-01-01,1985-07-20,1955-12-17
431333,Sven,Zambonelli,Senior Engineer,1990-05-12,9999-01-01,1985-05-12,1952-04-20
431337,Niteen,Hasenauer,Engineer,1994-11-19,9999-01-01,1985-11-25,1952-02-10
431375,Surveyors,Atrawala,Senior Engineer,1985-12-19,9999-01-01,1985-12-19,1952-05-03
431426,Elvia,Billingsley,Senior Staff,1994-02-08,9999-01-01,1985-10-31,1955-04-30
431486,Augustine,Restivo,Technique Leader,1985-05-14,9999-01-01,1985-05-14,1954-06-21
431530,Srinidhi,Steinauer,Engineer,1995-10-12,9999-01-01,1985-05-28,1952-09-14
431556,Katsuyuki,Suermann,Senior Engineer,1997-09-27,9999-01-01,1985-09-28,1953-03-01
431690,Sudhanshu,Bhattacharjee,Senior Engineer,1991-08-25,9999-01-01,1985-08-25,1954-05-06
431692,Houman,Lamparter,Senior Engineer,1994-03-06,9999-01-01,1985-09-14,1952-08-28
431701,Maya,Baca,Technique Leader,1985-02-09,9999-01-01,1985-02-09,1954-05-09
431758,Huiqun,Suermann,Technique Leader,1985-10-28,9999-01-01,1985-10-28,1954-06-30
431798,Masanao,Middleton,Technique Leader,1988-11-01,9999-01-01,1985-06-03,1954-10-04
431896,Tokuyasu,Miara,Senior Engineer,1994-02-18,9999-01-01,1985-02-18,1953-01-17
432068,Arif,Wegerle,Senior Engineer,1985-06-24,9999-01-01,1985-06-24,1952-03-24
432110,Vasiliy,Debuse,Senior Staff,1985-10-21,9999-01-01,1985-10-21,1955-05-21
432116,Henk,Besselaar,Senior Engineer,1999-10-16,9999-01-01,1985-11-28,1953-11-20
432131,Goncalo,Boudaillier,Senior Engineer,1990-11-09,9999-01-01,1985-11-09,1953-04-06
432250,Zejun,Bernatsky,Staff,1998-07-12,9999-01-01,1985-06-07,1952-09-14
432267,Siddarth,Rosen,Senior Staff,1994-11-28,9999-01-01,1985-11-28,1952-09-15
432317,Lucian,Pluym,Senior Engineer,1988-04-06,9999-01-01,1985-05-02,1954-11-26
432356,Yakichi,Viele,Technique Leader,1985-03-02,9999-01-01,1985-03-02,1953-03-03
432436,Leni,Ozeri,Senior Staff,1993-09-21,9999-01-01,1985-08-21,1953-07-01
432440,Nagui,Karlin,Senior Engineer,1994-08-08,9999-01-01,1985-08-08,1952-11-30
432453,Mrinalini,Garnham,Senior Staff,1990-09-17,9999-01-01,1985-09-17,1952-10-06
432468,Nalini,McAlpine,Senior Engineer,1994-06-01,9999-01-01,1985-03-10,1953-07-26
432483,Zhanqiu,Taneja,Senior Staff,1994-07-26,9999-01-01,1985-07-26,1954-10-24
432502,Kerhong,Kalefeld,Engineer,1997-06-25,9999-01-01,1985-06-20,1952-10-20
432516,Arlette,Karcich,Senior Staff,1999-02-24,9999-01-01,1985-04-30,1953-03-12
432534,Eran,Zeilberger,Engineer,1996-06-12,9999-01-01,1985-03-14,1955-09-17
432588,Matk,Krichel,Senior Staff,1985-08-04,9999-01-01,1985-08-04,1954-10-19
432671,Alain,Ushiama,Senior Engineer,1997-04-12,9999-01-01,1985-05-21,1953-05-26
432710,Paraskevi,Bardell,Senior Engineer,1999-07-06,9999-01-01,1985-05-20,1953-08-05
432727,Sushant,Lovengreen,Senior Engineer,1996-08-08,9999-01-01,1985-06-17,1954-05-04
432749,Miomir,Heemskerk,Senior Staff,1998-06-28,9999-01-01,1985-12-04,1955-06-06
432789,Leucio,Slaats,Senior Staff,1985-05-10,9999-01-01,1985-05-10,1952-03-26
432828,Chikako,Malabarba,Senior Staff,1991-02-02,9999-01-01,1985-02-02,1955-02-22
432915,Guangming,Staudhammer,Senior Engineer,1997-03-19,9999-01-01,1985-02-15,1952-06-13
432918,Nechama,Ferretti,Senior Staff,1992-02-10,9999-01-01,1985-02-09,1953-05-18
432957,Fabrizio,Quadeer,Senior Engineer,1997-10-05,9999-01-01,1985-10-06,1955-12-15
432973,Zissis,Maccarone,Engineer,1997-06-11,9999-01-01,1985-10-28,1954-03-24
432976,Duke,Demizu,Senior Staff,1990-07-27,9999-01-01,1985-07-27,1955-06-06
433036,Anestis,Yeung,Senior Engineer,1985-08-23,9999-01-01,1985-08-23,1954-11-12
433044,Neven,Setiz,Senior Staff,1991-09-04,9999-01-01,1985-09-04,1952-07-29
433045,Torsten,Woycyznski,Senior Engineer,1991-02-04,9999-01-01,1985-06-21,1954-10-20
433094,Xinglin,Matzke,Senior Engineer,1985-10-19,9999-01-01,1985-10-19,1955-10-25
433105,Leif,Cmelik,Senior Staff,1985-03-14,9999-01-01,1985-03-14,1955-02-09
433127,Masali,Hellwagner,Senior Engineer,1998-10-13,9999-01-01,1985-08-15,1952-11-26
433130,Mihalis,Itzfeldt,Engineer,1998-10-30,9999-01-01,1985-07-13,1955-03-15
433151,Mrinalini,Pauthner,Senior Staff,1999-11-16,9999-01-01,1985-10-05,1954-12-22
433180,Yuichiro,Panwar,Senior Engineer,1991-04-20,9999-01-01,1985-04-20,1952-10-27
433188,Bernt,Petereit,Senior Staff,1998-10-20,9999-01-01,1985-09-23,1955-02-27
433208,Hidefumi,Erev,Senior Engineer,1993-07-21,9999-01-01,1985-07-21,1952-05-26
433343,Radhika,Cmelik,Senior Staff,1992-03-27,9999-01-01,1985-03-27,1953-01-25
433360,Chanjung,Setlzner,Senior Engineer,1991-11-21,9999-01-01,1985-11-21,1953-03-22
433372,Rasiah,Yemenis,Senior Staff,1990-05-24,9999-01-01,1985-05-24,1955-05-04
433381,Nakhoon,Heering,Senior Staff,1999-04-19,9999-01-01,1985-03-10,1952-10-28
433414,Juyoung,Brattka,Senior Engineer,1999-08-24,9999-01-01,1985-04-14,1954-12-13
433440,Younwoo,Straney,Senior Staff,1994-04-07,9999-01-01,1985-04-07,1955-03-23
433534,Filipe,Kleiser,Senior Engineer,1993-09-22,9999-01-01,1985-07-11,1954-09-22
433537,Roselyn,Picel,Technique Leader,1985-06-20,9999-01-01,1985-06-20,1955-09-09
433576,Marsja,Portugali,Engineer,1998-11-21,9999-01-01,1985-12-23,1953-07-13
433647,Shmuel,Pramanik,Senior Staff,1990-03-18,9999-01-01,1985-03-18,1952-02-20
433665,Aimee,Kusalik,Staff,1999-08-29,9999-01-01,1985-03-23,1955-08-06
433670,Mohamadou,Bresenham,Senior Staff,1994-11-21,9999-01-01,1985-11-21,1952-02-26
433696,Prasadram,Fargier,Engineer,1998-02-08,9999-01-01,1985-11-20,1954-01-25
433699,Serif,Sifakis,Senior Staff,1993-03-22,9999-01-01,1985-03-22,1955-05-31
433710,Gou,Baezner,Senior Engineer,1994-03-06,9999-01-01,1985-03-06,1955-11-03
433732,Miquel,Chepyzhov,Senior Staff,1997-03-11,9999-01-01,1985-06-05,1955-08-15
433848,Arun,Hanratty,Senior Engineer,1999-02-18,9999-01-01,1985-02-17,1952-03-27
433880,Arumugam,Peek,Senior Engineer,1997-03-21,9999-01-01,1985-03-22,1953-05-06
433888,Armond,Sommen,Senior Engineer,1990-11-20,9999-01-01,1985-11-20,1953-02-01
433928,Shiv,Szmurlo,Senior Staff,1992-10-05,9999-01-01,1985-10-05,1955-04-21
433962,Mani,Waleschkowski,Senior Engineer,1994-12-30,9999-01-01,1985-12-30,1955-07-27
434019,Kristen,Swiler,Senior Engineer,1985-11-27,9999-01-01,1985-11-27,1952-10-25
434028,Shen,Biron,Senior Engineer,2000-11-17,9999-01-01,1985-03-19,1954-11-18
434036,Mingzeng,Suri,Senior Staff,1995-09-09,9999-01-01,1985-09-22,1954-05-13
434113,Miyeon,Walston,Senior Staff,1985-02-25,9999-01-01,1985-02-25,1955-03-05
434121,Tadahiro,Rabejac,Staff,1999-08-07,9999-01-01,1985-08-20,1955-12-14
434143,Barna,Zhiwei,Technique Leader,1985-04-09,9999-01-01,1985-04-09,1955-02-25
434178,Lillian,Makinen,Technique Leader,1985-05-05,9999-01-01,1985-05-05,1953-08-21
434200,Georg,Beutelspacher,Senior Engineer,1985-05-18,9999-01-01,1985-05-18,1954-06-10
434214,Oscal,Fabrizio,Technique Leader,1994-06-15,9999-01-01,1985-10-10,1952-03-27
434236,Rosalie,Vilarrasa,Senior Engineer,1991-07-12,9999-01-01,1985-07-12,1952-07-12
434250,Ulises,Jansch,Senior Staff,1986-10-16,9999-01-01,1985-12-24,1954-05-20
434272,Woody,Roccetti,Senior Engineer,1985-06-14,9999-01-01,1985-06-14,1955-02-10
434274,Turgut,Katalagarianos,Senior Engineer,1995-11-05,9999-01-01,1985-06-09,1952-10-29
434278,Sedat,Binding,Senior Engineer,1998-06-11,9999-01-01,1985-04-30,1954-05-30
434310,Dmitry,Einsfeld,Senior Engineer,2001-11-14,9999-01-01,1985-11-23,1955-01-05
434318,Joydip,Taneja,Senior Engineer,1997-01-24,9999-01-01,1985-12-26,1952-10-28
434327,Adhemar,Middleton,Engineer,1998-06-09,9999-01-01,1985-05-28,1954-03-13
434377,Katsuo,Pollacia,Senior Engineer,1991-09-20,9999-01-01,1985-09-20,1954-05-27
434431,Berto,Hiroyama,Senior Staff,1994-06-07,9999-01-01,1985-06-07,1954-01-03
434456,Maha,Picci,Senior Staff,1994-09-10,9999-01-01,1985-09-10,1953-03-10
